_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
community.n.40-40.weightsBNC-2-2pospmi.2-2.LLR	-2.88908947019	-2.02088748438	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	dir_lik_stat	27.75
community.n.40-40.weightsBNC-2-2pospmi.2-2.pospmi	0.901535832796	-0.431957336819	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	pospmi	25.33
community.n.40-40.weightsBNC-2-2pospmi.2-2.tScore	0.5659650247	-1.1964093578	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	tScore	27.23
community.n.40-40.weightsBNC-2-2pospmi.4-4.diceM	0.808050577253	-2.27833294187	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	diceM	24.13
community.n.40-40.weightsBNC-2-2pospmi.4-4.LLR	-4.40748706423	-0.924086114146	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	dir_lik_stat	27.96
community.n.40-40.weightsBNC-2-2pospmi.4-4.pospmi	0.690449485404	-0.266082573461	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	pospmi	26.76
community.n.40-40.weightsBNC-2-2pospmi.4-4.tScore	0.677539389245	-1.30777669136	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	tScore	25.62
community.n.40-40.weightsBNC-2-2pospmi.7-7.diceM	-0.0970491869236	-1.57400656049	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	diceM	22.04
community.n.40-40.weightsBNC-2-2pospmi.7-7.LLR	-2.33791678788	-1.92096566885	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	dir_lik_stat	26.50
community.n.40-40.weightsBNC-2-2pospmi.7-7.pospmi	1.39130746849	-0.438211253721	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	pospmi	24.63
community.n.40-40.weightsBNC-2-2pospmi.7-7.tScore	0.399038522777	-0.363782197829	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	tScore	24.07
community.n.40-40.weightsBNC-4-4pospmi.10-10.diceM	-1.00549359153	-1.7554600312	L40-R40	weightsBNC-4-4pospmi	BNC	L10-R10	diceM	22.32
community.n.40-40.weightsBNC-4-4pospmi.10-10.LLR	-2.18185029856	-1.5455901499	L40-R40	weightsBNC-4-4pospmi	BNC	L10-R10	dir_lik_stat	26.63
community.n.40-40.weightsBNC-4-4pospmi.10-10.pospmi	1.04604723492	-0.677554108752	L40-R40	weightsBNC-4-4pospmi	BNC	L10-R10	pospmi	25.16
community.n.40-40.weightsBNC-4-4pospmi.10-10.tScore	0.657397668727	-0.667271726547	L40-R40	weightsBNC-4-4pospmi	BNC	L10-R10	tScore	21.95
community.n.40-40.weightsBNC-4-4pospmi.2-2.diceM	-2.30216552516	-2.20382812159	L40-R40	weightsBNC-4-4pospmi	BNC	L2-R2	diceM	23.74
community.n.40-40.weightsBNC-4-4pospmi.2-2.LLR	-2.48233299231	-1.92979155283	L40-R40	weightsBNC-4-4pospmi	BNC	L2-R2	dir_lik_stat	28.15
community.n.40-40.weightsBNC-4-4pospmi.2-2.pospmi	-0.0706402074104	-1.22035514028	L40-R40	weightsBNC-4-4pospmi	BNC	L2-R2	pospmi	26.12
