_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
lay.v.20-20.weightsBNC-4-4pospmi.4-4.tScore	-0.336031979683	4.0550584693	L20-R20	weightsBNC-4-4pospmi	BNC	L4-R4	tScore	25.38
lay.v.20-20.weightsBNC-4-4pospmi.7-7.diceM	-4.86424665517	-1.82924892162	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	diceM	12.40
lay.v.20-20.weightsBNC-4-4pospmi.7-7.LLR	1.50733376705	5.20641070466	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	LLR	27.95
lay.v.20-20.weightsBNC-4-4pospmi.7-7.pospmi	-1.74410807015	-0.781750901006	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	pospmi	17.65
lay.v.20-20.weightsBNC-4-4pospmi.7-7.tScore	0.556854705428	2.47159541473	L20-R20	weightsBNC-4-4pospmi	BNC	L7-R7	tScore	22.72
lay.v.20-20.weightsBNC-7-7pospmi.10-10.diceM	-4.2754826366	-2.72432234482	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	diceM	12.96
lay.v.20-20.weightsBNC-7-7pospmi.10-10.LLR	1.09098463342	5.32719060801	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	LLR	26.30
lay.v.20-20.weightsBNC-7-7pospmi.10-10.pospmi	-1.51290380049	-1.74734487369	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	pospmi	15.65
lay.v.20-20.weightsBNC-7-7pospmi.10-10.tScore	0.589762431222	1.54074411158	L20-R20	weightsBNC-7-7pospmi	BNC	L10-R10	tScore	19.84
lay.v.20-20.weightsBNC-7-7pospmi.2-2.diceM	-4.30041306545	0.767575688974	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	diceM	20.21
lay.v.20-20.weightsBNC-7-7pospmi.2-2.LLR	-4.68951196048	10.7998444529	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	LLR	30.37
lay.v.20-20.weightsBNC-7-7pospmi.2-2.pospmi	-2.3317175713	-1.65045396621	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	pospmi	17.21
lay.v.20-20.weightsBNC-7-7pospmi.2-2.tScore	-4.68084195729	5.41361773632	L20-R20	weightsBNC-7-7pospmi	BNC	L2-R2	tScore	27.17
lay.v.20-20.weightsBNC-7-7pospmi.4-4.diceM	-3.28004408724	0.145673540884	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	diceM	15.96
lay.v.20-20.weightsBNC-7-7pospmi.4-4.LLR	-0.75993568589	6.44204094837	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	LLR	28.72
lay.v.20-20.weightsBNC-7-7pospmi.4-4.pospmi	-1.57970424025	-2.01743977648	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	pospmi	15.63
lay.v.20-20.weightsBNC-7-7pospmi.4-4.tScore	-1.00474742348	4.55774330268	L20-R20	weightsBNC-7-7pospmi	BNC	L4-R4	tScore	24.70
lay.v.20-20.weightsBNC-7-7pospmi.7-7.diceM	-4.26421796052	-1.98000408723	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	diceM	14.23
lay.v.20-20.weightsBNC-7-7pospmi.7-7.LLR	-4.05260732215	-5.76429846965	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	LLR	27.76
lay.v.20-20.weightsBNC-7-7pospmi.7-7.pospmi	-1.51929224213	-2.61848784474	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	pospmi	15.98
lay.v.20-20.weightsBNC-7-7pospmi.7-7.tScore	1.14824643327	1.28978246294	L20-R20	weightsBNC-7-7pospmi	BNC	L7-R7	tScore	21.77
lay.v.40-40.weightsBNC-2-2pospmi.10-10.diceM	-5.61924409359	-4.21054840207	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	diceM	12.57
lay.v.40-40.weightsBNC-2-2pospmi.10-10.LLR	-1.17135532814	6.00727293932	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	LLR	25.14
lay.v.40-40.weightsBNC-2-2pospmi.10-10.pospmi	-1.41513020337	-3.57258552495	L40-R40	weightsBNC-2-2pospmi	BNC	L10-R10	pospmi	16.13
