_id	model.x	model.y	contextWindow	FirstOrderWeighting	BNCweighting	SecondOrderWindow	SecondOrderScore	stress
house.n.40-40.weightsBNC-2-2pospmi.2-2.tScore	0.104499529985	-1.68596696956	L40-R40	weightsBNC-2-2pospmi	BNC	L2-R2	tScore	31.24
house.n.40-40.weightsBNC-2-2pospmi.4-4.diceM	0.397306688171	-2.66385875114	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	diceM	22.62
house.n.40-40.weightsBNC-2-2pospmi.4-4.LLR	0.79726036779	-2.21276007671	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	dir_lik_stat	31.65
house.n.40-40.weightsBNC-2-2pospmi.4-4.pospmi	1.48915088736	2.54967267237	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	pospmi	24.36
house.n.40-40.weightsBNC-2-2pospmi.4-4.tScore	1.16330882628	0.42002206845	L40-R40	weightsBNC-2-2pospmi	BNC	L4-R4	tScore	28.90
house.n.40-40.weightsBNC-2-2pospmi.7-7.diceM	2.4128196382	-2.66655236965	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	diceM	21.87
house.n.40-40.weightsBNC-2-2pospmi.7-7.LLR	2.15759771052	1.84342491177	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	dir_lik_stat	33.08
house.n.40-40.weightsBNC-2-2pospmi.7-7.pospmi	1.66770514568	1.73342846551	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	pospmi	23.32
house.n.40-40.weightsBNC-2-2pospmi.7-7.tScore	0.701269821951	0.909501027965	L40-R40	weightsBNC-2-2pospmi	BNC	L7-R7	tScore	28.63
house.n.40-40.weightsBNC-4-4pospmi.10-10.diceM	6.219554234	-1.47287005656	L40-R40	weightsBNC-4-4pospmi	BNC	L10-R10	diceM	8.30
house.n.40-40.weightsBNC-4-4pospmi.10-10.LLR	0.750679271607	-1.15529705701	L40-R40	weightsBNC-4-4pospmi	BNC	L10-R10	dir_lik_stat	28.17
house.n.40-40.weightsBNC-4-4pospmi.10-10.pospmi	1.31933917061	0.690750714605	L40-R40	weightsBNC-4-4pospmi	BNC	L10-R10	pospmi	23.45
house.n.40-40.weightsBNC-4-4pospmi.10-10.tScore	0.354171791573	0.233903073215	L40-R40	weightsBNC-4-4pospmi	BNC	L10-R10	tScore	25.36
house.n.40-40.weightsBNC-4-4pospmi.2-2.diceM	3.51221544691	-3.11620275367	L40-R40	weightsBNC-4-4pospmi	BNC	L2-R2	diceM	23.15
house.n.40-40.weightsBNC-4-4pospmi.2-2.LLR	1.07074463453	-3.84377806735	L40-R40	weightsBNC-4-4pospmi	BNC	L2-R2	dir_lik_stat	30.09
house.n.40-40.weightsBNC-4-4pospmi.2-2.pospmi	1.91133545568	-1.28230041872	L40-R40	weightsBNC-4-4pospmi	BNC	L2-R2	pospmi	26.57
house.n.40-40.weightsBNC-4-4pospmi.2-2.tScore	0.980991903042	-1.78289843017	L40-R40	weightsBNC-4-4pospmi	BNC	L2-R2	tScore	29.44
